comment,topic
"sen the unsen prabowo butuh 1000 jubir untuk menerjemahkan maksudnya, menyederhanakan pemikiran2nya, mengartikan bahasa tubuhnya, tidak sedang melihat seorang raja yg di ceritakan hans c andersen. sy sadar bahwa anies lebih terjangkau untuk perlu memaparkan maksud2nya, dengan kata lain  prabowo telah meningalkan kita jauh ketika anies didepan mata.",Jawaban terkait ide dan gagasan
prabowo jawabanya agak ngelantur ? tidak kongkrit dan ngapung (kurang jelas dan bisa dipahami),Jawaban terkait ide dan gagasan
"pak ganjar dan pak prabowo terlalu berkutat pada power point , terlalu teoritis.",Jawaban terkait ide dan gagasan
"dari semua gagasan, isu2 yg diangkat dr spech nya prabowo, intinya juga adalah perubahan... satu2nya gagasan tentang keberlanjutan cuma 1 kalimat tentang melanjutkan ikn 😅",Jawaban terkait ide dan gagasan
aiya prabowo isinya bicara bumi dan air milik rakyat .bisen kata 2 iru pak. yg lain gagasan baru . seperti oak anies baswedan punya gagasan yg luar biasa .,Jawaban terkait ide dan gagasan
"klo diurut sih berdasar paparanya dan kemampuan menjawab adalah
bpk anies, bpk prabowo, bpk ganjar...
jadi survey2 yg ada adalah bulsit",Jawaban terkait ide dan gagasan
"nonton sampai habis, lihat dan bandingkan yg benar kuasai konkret praktek bukan hanya *gagasan di awang2 manies kata kata*

 ganjar ungul telak, prabowo mengikuti, anies sibuk dibelakang dengan gagasan dan pilihan kata",Jawaban terkait ide dan gagasan
"pak prabowo jawabanya kurang mengreget gitu ,,,",Jawaban terkait ide dan gagasan
"pak anies punya ide dan gagasan yang sangat sangat luar biasa, begitupun dengan penyampaianya yang sangat bisa & mudah difahami..... keren pak anies ??? untuk pak ganjar, spil ide dan gagasanya bagus tp sayang sekali hanya org2 menengah ke atas mungkin yang bisa faham dengan ide anda pak, dan juga tidak ada sedikitpun membahas org2 kecil seperti saya pak solusi untuk hidup kami agar bisa lebih baik, satu lagi anda terlalu jaim pak 🙏, cara penyampain ide anda juga mutar muter padahal anda sambil baca mata anda ke bawah terus. untuk pak pak prabowo saya masih nungu giliran anda berbicara terutama segmen spil ide dan gagasan.. terima kasih mba nana acara anda sangat luar biasa.... mantap",Jawaban terkait ide dan gagasan
prabowo best gagasan nya nyata tidak muluk2,Jawaban terkait ide dan gagasan
gagasan paling pas dan paling cocok adalah miliknya pak ganjar,Jawaban terkait ide dan gagasan
pak wowo... teori teori angan angan yg hampa....,Jawaban terkait ide dan gagasan
"anies : bikin melek, gagasan dan jawabanya menarik & mudah dipahami.
ganjar : bikin ngantuk, kebanyakan dongeng, minim gagasan.
prabowo : 25% bikin ngakak karena beberapa jawabanya patah, 75% template.",Jawaban terkait ide dan gagasan
"pak anies di beri pertanyan di jawab jelas
pak ganjar di beri pertanyan.jawabnya sedikit kebanyakan cerita
pak  prabowo  di beri pertanyan banyak gk nyambungnya mungkin faktor usia...",Jawaban terkait ide dan gagasan
"setelah saya ikuti penjelasan para bacapres, mereka memiliki karakter masing². namun secara jelas.  anies baswedan menawarkan janji, ganjar pranowo menawarkan gagasan beserta bukti dilapangan , dan prabowo menawarkan jkonsep utopia",Jawaban terkait ide dan gagasan
"pak anis bagus penuh dengan ide dan gagasan.
pak ganjar bagus bukan cuma gagasan namun ada kerja nyata. dan idenya lebih global kira 
pak prabowo jelas melanjutkan yg sudah di kerjakan dari pak jokowi.. smuanya keren sehinga sulit untuk menentukan pilihan hati ini 😅",Jawaban terkait ide dan gagasan
"jelas paling strategy pak prabowo kelihatan dari gagasanya, penyambutanya lebih meriah prabowo juga",Jawaban terkait ide dan gagasan
prabowo terlalu otoriter cm menang tegas klo otak masih gagap dlm menjawab pertanyan muter2 gak nyambung dan terlihat gak bisa disetir,Jawaban terkait ide dan gagasan
prabowo ini ditanya apa jawabanya apa ga jelas,Jawaban terkait ide dan gagasan
"saya di posisi netral, tidak mendukung siapapun hanya menilai. dari ke-3 bacapres ini, menurut saya yang pintar, realita, visioner, planer, dan apa adanya dengan tujuan menbangun, insya alah amanah adalah anies baswedan,
ganjar terlihat kurang real karena text bok dan terlihat bingung karena harus mengingat konsep atau masukan
prabowo gayanya adalah militer, tapi gagasanya kurang mengena secara menyeluruh..dan kuang istiqamah,

mohon maf, keterangan ini hanyalah penilaian saya sebagai viwer atau penonton acara ini",Jawaban terkait ide dan gagasan
sejauh ini saya lebih suka gagasan dan visi misi yang dibawa oleh pak prabowo dan pak anies,Jawaban terkait ide dan gagasan
paparan prabowo samasekali gk nyambung dan gk konkret  apapun pertanyan nya jawabanya sana saja,Jawaban terkait ide dan gagasan
daftar keinginan prabowo... keinginan sekedar keinginan,Jawaban terkait ide dan gagasan
prabowo kurang masuk akal jawabanya...,Jawaban terkait ide dan gagasan
"pak prabowo sepertinya ingin menjelaskan asal usul kekayan nya, padahal hal bukan itu yang dui pertanyakan, ada apa ya ???????",Jawaban terkait ide dan gagasan
"disni prabowo jelas padat pemaparan dan jawabanya 
sukses pak probowo",Jawaban terkait ide dan gagasan
adain dong di solo matanajwa...tapi head to head uji gagasan dan gali yang ada di kepala mereka para bacapres...mungkin bisa kolaborasi dengan ums tuh coba...,Jawaban terkait ide dan gagasan
"anies berputar putar keindahan kata. 
ganjar substansi ny jelas.
 prabowo masih mencari ahli² tanpa konsep jelas. mungkin msih perlu banyak belajar...",Jawaban terkait ide dan gagasan
sejauh ini menurut saya gagasan pak prabowo sangat god,Jawaban terkait ide dan gagasan
prabowo jawabanya kurang nyambung.wawasan kurang luas,Jawaban terkait ide dan gagasan
"waduh gi mana jawaban prabowo gak nyambung.semua jawaban ngambang selalu saya kira
nanya kira itu jawaban gak pasti",Jawaban terkait ide dan gagasan
"andai pak prabowo & pak anies digabungkan.. dua duanya logis, pemaparan pak anies terstruktur dan mudah dimengerti, untuk pak prabowo saya lihat dia tegas, untuk program yg sudah bagus dia akan lanjutkan sedangkan untuk yg tidak bagus dia akan perbaiki",Jawaban terkait ide dan gagasan
"score 

pak anies 90 
pak ganjar 50
pak prabowo 70 

jujur , jawabanya pak ganjar banyak ngawur nya , ditanya apa , jawabnya kemana mana",Jawaban terkait ide dan gagasan
antara prabowo dan anies yang gagasan nya paling seru di simak.,Jawaban terkait ide dan gagasan
programu wis di laksanakan pakjokowi pak prabowo .cari inofasi baru program kok njiplak ...moga2 jadi cawapres..abadi,Jawaban terkait ide dan gagasan
gagasan anies baswedan paling kuat karena rekam jejak nya jelas dibanding ganjar dan prabowo,Jawaban terkait ide dan gagasan
"anies dan ganjar lebih taktis dalam gagasanya. pak prabowo masih bias. anies jauh lbh dalam utk mengungkap masalah. dan gagasanya orisinil. jadi alur berpikirnya mudah untuk kita pahami. klo ganjar, kadang gak clear.. gak bisa ditutupi, anies paling cerdas..",Jawaban terkait ide dan gagasan
realistis pak prabowo dibanding capres lain,Jawaban terkait ide dan gagasan
"dr gen z penonton netral, pak anies memang lebih mudah dipahami krn ngobrol nya kerasa terkonsep, pak ganjar sori sy yg paling sulit paham yg berusaha dia sampaikan, pak prabowo simpel dan to the point, mudah dipahami",Jawaban terkait ide dan gagasan
"seketika berfikir bahwa capres dengan gagasan jelas dan konkrit itu anies. 
 capres yang memiliki jiwa nasionalis, idealis, apa adanya terkait gagasan itu prabowo. 
dan ganjar saya gak bisa menilai karena memang kurang serius,  dan bosenin wkwk",Jawaban terkait ide dan gagasan
"jawaban anies tidak ada yang mutu dan masuk akal.
masih kalah sama jawaban prabowo subianto.",Jawaban terkait ide dan gagasan
si wowo tidak cerdas menjawabnya tidak jelas,Jawaban terkait ide dan gagasan
"pertanyan dan jawaban pak prabowo kadang tidak nyambung, jadi kita bisa menilai yg mana capres yg cerdas dan mengandalkan semangat nyopras nyapres berkali kali",Jawaban terkait ide dan gagasan
pertanyan najwa terkait kpk tidak dijawab pak prabowo sesuai dgn pertanyan,Jawaban terkait ide dan gagasan
"gagasan yang di ajukan pak prabowo bagus banget hanya saja cara penyampaianya yang kurang ngena,
selalu beda kalo mantan prajurit👍",Jawaban terkait ide dan gagasan
pa prabowo kenapa hrs ngotot ke 3 x capres 1x cawapres gagal apa yang menjadi 7an anda dan kenapa tdk percayakan kepd yg muda mudi utk memimpin nkri serta kenapa hinga hr ini masih ada yg bertanya dimana anak kami hinga sekarang tdk kembali bahkan jasatnya tdk kelihatan,Jawaban terkait ide dan gagasan
"anies dan prabowo paling gampang dicerna paparanya, tapi si ganjar kebanyakan teori, kebanyakan ngomong persen persen",Jawaban terkait ide dan gagasan
"- prabowo subianto paling ga jelas
- anies baswedan hanya pake teori
- ganjar pranowo paling kongkrit bukan sekedar teori tapi memberikan contoh nyata.",Jawaban terkait ide dan gagasan
"prabowo jawabanya kurang berkualitas, mungkin sudah tua 😅😅",Jawaban terkait ide dan gagasan
"sayq tadinya antara pak prabowo dan pak anies, tetapi setelah mendengar gagasan dan jawaban. saya sudah menentukan memilih yg jelas dengan gagasan. saya sebut gagasan anak muda yang adil.",Jawaban terkait ide dan gagasan
"kalo baca gagasan, produk tim, pertanyan langsung, jawabanya asli dari prabowo, emosional, dan ngotot gak berbobot.",Jawaban terkait ide dan gagasan
prabowo okeh banget gagasan nya masuk akal 💪🏻💪🏻,Jawaban terkait ide dan gagasan
prabowo baru mau ngumpulkan pakar utk mareformasi kpk.,Jawaban terkait ide dan gagasan
"maf pak wowo.
ide gagasanya kebanyakan semua nya di borong.
sampai waktu di tambah 
menurut saya ide gagasanya terlalu muluk muluk ,
terlalu di buat buat 
🙏menurut penilaian saya",Jawaban terkait ide dan gagasan
"mau ngomong apapun, anies dah gagal di jkt, gagal jadi mentri
pak anies pinter teori doang..
setidaknya dengan acara ini, saya mantap untuk tidak pilih anies, tingal prabowo dan ganjar yg mungkin saya pilih.",Jawaban terkait ide dan gagasan
"pak anies : penyampaian gagasan nya jelas, denger nya enak, gak kerasa udah 1 stengah jam. bodo amat sama bajer yg bilang pak anies ngomongnya muter2, yg ngomong nya muter2 itu pak ganjar, kalo pak prabowo joget2, lu nonton apa cuman numpang komen doang.

pak ganjar : penyampaian gagasan bawa power point, jelasinya dari akar masalah dulu, lalu solusi. itu bagus, nilai tambah untuk level supervisor, bukan capres. jelasin nya tegas, aura gubernur nya masih terasa, tapi audience pada diem ya gak se rame pas pak anies / pak prabowo,, saya juga denger nya ngantuk.

pak prabowo : dari debat pilpres 2014 sampe td liat, kok cara ngomong nya masih gitu2 aja, gak upgrade skil, hampir 10th lho. harusnya setelah masuk istana punya kejutan2 kecil dr cara komunikasi, gagasan, atau janji capres. terus joget2 nya pak prabowo, tiap jawab pertanyan mesti akhirnya joget, berasa epic comback apa ya.",Jawaban terkait ide dan gagasan
prabowo cuma bicara mimpi utopia tidak bisa jawab konkrit. ganjar bisa menjelaskan dengan contoh dan punya ideologis yg kuat. kalau anies cuma janji kosong.,Jawaban terkait ide dan gagasan
"anies punya jawaban yg konkret atas semua pertanyan dan permasalah bangsa ini, ganjar punya humor yg baik yg bisa diterima anak muda, walaupun jawaban nya sudah di brief sam timses nya, prabowo, sudah terlalu tua untuk mengebu2😅",Jawaban terkait ide dan gagasan
"entah saya yang goblok atau gimana sih ? dari anies ganjar sampai prabowo, semua jawaban capres enga ada yang nyantol di otak wkwkwkw pada muter kemana mana jawabanya dan gak to the point menurut saya :(",Jawaban terkait ide dan gagasan
jawaban prabowo banyak keluar konteks yang ditanyakan. ga menguasai,Jawaban terkait ide dan gagasan
jawaban om wowo tentang tampar  dan cekek jawabanya tidak meyakinkan,Jawaban terkait ide dan gagasan
ini pertanyan untuk bapak prabowo eh malah jawabnya mau kumpulkan para tokoh narasumber untuk mencari solusi bersama.. pak pak,Jawaban terkait ide dan gagasan
"kayanya pak prabowo paling realistis ga bnyk teori. pemaparanya bukan hanya sekedar teori yg baru ""akan"" dilakukan, tp sebagian sdh dilaksanakan dan sdh terwujud. pemaparanya bukan berdasarkan teori dan gagasan yg blm dibuktikan.",Jawaban terkait ide dan gagasan
"saya ikut deg degan jawaban pa bowo....memprihatinkan....sudah ceu nana jangan di tanya terus...kasiahan...,.deh
saya dan saya kira....kira kira kira......",Jawaban terkait ide dan gagasan
"anies baswedan kualitas nya diatas rata-rata dibanding ganjar dan prabowo, rekam jajak jelas, prestasi nyata, dan gagasan kuat, narasinya santun",Jawaban terkait ide dan gagasan
ganjar dan prabowo memang butuh alat bantu konsep krn kurang pede kayaknya sekaligus kurang tulus ya,Jawaban terkait ide dan gagasan
prabowo jawab nya mengebu-gebu tapi gak sesuai pertanyan.,Jawaban terkait ide dan gagasan
"prabowo gk nyambung,yg di tanya apa jawabanya apa,,,najwa pandai dalam memberi pertanyan yg menjebak,,,prabowo kmn2 jawabanya,,,hanya ganjar prawono yg punya defend bagus dalam menjawab pertanyan najwa shihab",Jawaban terkait ide dan gagasan
"anies = awang awang penuh retorika

ganjar = real konkret disertai contoh penangananya

prabowo = real konkret",Jawaban terkait ide dan gagasan
no prabowo ah...gak bisa jelaskan programnya secara konkret.,Jawaban terkait ide dan gagasan
"pak anies lbh punya prinsip yang jelas dlm penyusunan gagasanya. selain itu, justru punya ketegasan dlm jawabanya dibanding prabowo dan ganjar. 

mungkin krn hal di atas kebanyakan pendukung prabowo dan ganjar cuma menonjolkan gimiknya tdk berani mangadu gagasanya.",Jawaban terkait ide dan gagasan
prabowo kadang antara pertanyan ama jawaban ga nyambung,Jawaban terkait ide dan gagasan
"setuju,,, pak anies dan pak prabowo bila di kasih pertanyan jawabanya nyambung..... pak uban putih ngambang jawabanya , gak jelas",Jawaban terkait ide dan gagasan
"anies cuma bilang akan dan mau, penerapan dan pelaksananya yg masih tanda tanya besar, ganjar jelas dan lugas dalam menjelaskan suatu persoalan, serta menjelaskan solusi ke depanya, prabowo ky orang gak siap ikut ujian.",Jawaban terkait ide dan gagasan
"pak anies dan pak prabowo sangat jelas dengan ide2 dan gagasanya, saya senang mendengarkanya ✨✨",Jawaban terkait ide dan gagasan
pak prabowo paling realistis programnya,Jawaban terkait ide dan gagasan
setelah melihat prabowo di mata najwa ini .. ternyata anies gak begitu retoris dan omong kosong .. si opa makin parah ...bener2 gak punya solusi konkret hanya menjawab secara retoris dan teori .. detail yang pengen dilakukan bener2 gak nemu .. mungkin saya yg bodoh dan kurang nyimak,Jawaban terkait ide dan gagasan
"dari gagasan yang disampaikan, sangat yakin dengan pak anies dan pak prabowo, sangat cerdas 2 capres ini. banga memiliki capres cerdas seperti 2 orang ini.",Jawaban terkait ide dan gagasan
"nonton ketiga capres mengeluarkan gagasan nya masing masing dengan visi misi yang berbeda beda serta keahlian yang berbeda-beda pula, hanya dibagian bacapres pak prabowo berhasil bikin saya netesin air mata😢,, 
#2024al in prabowo✊",Jawaban terkait ide dan gagasan
prabowo dan ganjar perlu ridwan kamil untuk menjelaskan dan melengkapi program-program gagasanya,Jawaban terkait ide dan gagasan
"1) prabowo gagasanya mimpi indah 
2) ganjar gagasanya antara mimpi dan ngawang
3) anies gagasanya adalah realisasi tujuan dari kemerdekan",Jawaban terkait ide dan gagasan
"sampai sat ini anies nomor 1 karena dalam menjawab pertanyan sangat jelas dan tenang
prabowo nomor 2 dengan menjawab pertanyan secara tegas dan sedikit di selipkan lelucon sementara ganjar ada di nomor 3 dengan emosional nya dan sedikit muter muter sering nya balik ....ini menurut saya ya",Jawaban terkait ide dan gagasan
oh ternyata.. gagasan yang disampaikan oleh prabowo subianto.. adalah gagasan para pakar. prabowo cuma tingal baca.,Jawaban terkait ide dan gagasan
"yg penjelasan nya logis dan straight to the point, cuma pak anies dan pak prabowo. mereka ada rencana dan solusi terstruktur apa yg di hadapi, gagasan nya gimana, implementasi nya jelas dan bisa di terima, god luck pak anies atau pak prabowo",Jawaban terkait ide dan gagasan
jelas singkat padat pak prabowo lebih ke stratetgi penyelesaian bukan muter2 crta panjng lebar.,Jawaban terkait ide dan gagasan
